"id","year","EMPL","AV","STAF","TURN","TOAS","nacerev1primarycode","year_inc","industry_code","industry","industry_factor","individual_labor_share","year_inc_numeric","lnY","lnL","lnK"
"PL32147",1999,100,498,412,6142,1609,5155,"1975",51,2,"services",0.827309236947791,1975,6.21060007702465,4.60517018598809,7.38336814699238
"PL32150",2000,45,409,259,875,467,7220,"1986",72,2,"services",0.633251833740831,1986,6.0137151560428,3.80666248977032,6.1463292576689
"PL32150",2001,45,1222,425,2949,1152,7220,"1986",72,2,"services",0.347790507364975,1986,7.10824413973154,3.80666248977032,7.04925484125584
"PL32152",2000,46,550,273,8088,4932,5119,"1997",51,2,"services",0.496363636363636,1997,6.30991827822652,3.8286413964891,8.50349986428423
"PL32152",1998,18,1075,217,13166,3068,5119,"1997",51,2,"services",0.201860465116279,1997,6.98007594056176,2.89037175789616,8.02878116248715
"PL32153",2000,14,181,167,431,83,7240,"1996",72,2,"services",0.922651933701657,1996,5.19849703126583,2.63905732961526,4.4188406077966
"PL32153",2001,14,163,144,347,70,7240,"1996",72,2,"services",0.883435582822086,1996,5.09375020080676,2.63905732961526,4.24849524204936
"PL32153",1997,37,198,192,894,126,7240,"1996",72,2,"services",0.96969696969697,1996,5.28826703069454,3.61091791264422,4.83628190695148
"PL32153",1999,21,227,200,544,89,7240,"1996",72,2,"services",0.881057268722467,1996,5.4249500174814,3.04452243772342,4.48863636973214
"PL32155",2000,160,352,192,4663,9227,4523,"1989",45,1,"manufacturing",0.545454545454545,1989,5.8636311755981,5.07517381523383,9.12988924757856
"PL32155",2001,160,2005,1417,11257,7071,4523,"1989",45,1,"manufacturing",0.706733167082294,1989,7.60339933974067,5.07517381523383,8.86375719160424
"PL32159",2000,47,366,229,768,603,7020,"1994",70,2,"services",0.62568306010929,1994,5.90263333340137,3.85014760171006,6.40191719672719
"PL32159",1999,52,291,220,732,554,7020,"1994",70,2,"services",0.756013745704467,1994,5.67332326717149,3.95124371858143,6.31716468674728
"PL32160",1999,102,401,337,1788,552,2863,"1990",28,1,"manufacturing",0.840399002493766,1990,5.99396142730657,4.62497281328427,6.31354804627709
"PL32160",2000,101,394,384,1887,603,2863,"1990",28,1,"manufacturing",0.974619289340102,1990,5.97635090929793,4.61512051684126,6.40191719672719
"PL32162",2000,60,387,290,5617,1085,2430,"1997",24,1,"manufacturing",0.749354005167959,1997,5.95842469302978,4.0943445622221,6.98933526597456
"PL32162",1999,63,314,253,5393,1096,2430,"1997",24,1,"manufacturing",0.805732484076433,1997,5.74939298590825,4.14313472639153,6.99942246750796
"PL32162",2001,60,363,282,5249,1431,2430,"1997",24,1,"manufacturing",0.776859504132231,1997,5.89440283426485,4.0943445622221,7.26612877955645
"PL32165",1997,283,1063,890,2553,1174,6021,"1990",60,2,"services",0.83725305738476,1990,6.96885037834195,5.64544689764324,7.06817200038804
"PL32165",2000,250,1199,1104,2695,1200,6021,"1990",60,2,"services",0.920767306088407,1990,7.08924315502751,5.52146091786225,7.09007683577609
"PL32165",1999,253,1277,1019,2636,1119,6021,"1990",60,2,"services",0.79796397807361,1990,7.15226885603254,5.53338948872752,7.02019070831193
"PL32165",1998,265,1028,943,2759,1213,6021,"1990",60,2,"services",0.917315175097276,1990,6.93537044601511,5.57972982598622,7.10085190894405
"PL32166",1998,84,1569,536,3121,1602,3162,"1991",31,1,"manufacturing",0.341618865519439,1991,7.35819375273303,4.43081679884331,7.3790081276283
"PL32166",1999,70,728,491,1546,993,3162,"1991",31,1,"manufacturing",0.674450549450549,1991,6.59030104819669,4.24849524204936,6.90073066404517
"PL32166",1997,76,1278,394,2421,980,3162,"1991",31,1,"manufacturing",0.30829420970266,1991,7.15305163493748,4.33073334028633,6.88755257166462
"PL32166",2000,115,1074,564,2208,1897,3162,"1991",31,1,"manufacturing",0.525139664804469,1991,6.97914527506881,4.74493212836325,7.54802896993501
"PL32167",2000,174,1894,847,7697,6140,2524,"1991",25,1,"manufacturing",0.447201689545935,1991,7.54644627374602,5.15905529921453,8.72258002114119
"PL32167",1998,123,1540,628,6548,4968,2524,"1991",25,1,"manufacturing",0.407792207792208,1991,7.33953769540767,4.81218435537242,8.51077262361331
"PL32167",1999,157,1635,766,6050,4374,2524,"1991",25,1,"manufacturing",0.468501529051988,1991,7.39939808333135,5.05624580534831,8.38343320123671
"PL32167",2001,174,2579,960,8452,6355,2524,"1991",25,1,"manufacturing",0.372237301279566,1991,7.85515700588134,5.15905529921453,8.75699718362355
"PL32168",1999,91,591,420,1809,2107,4030,"1992",40,1,"manufacturing",0.710659898477157,1992,6.3818160174061,4.51085950651685,7.65302041380419
"PL32169",1997,129,773,514,1900,965,3110,"1971",31,1,"manufacturing",0.664941785252264,1971,6.65027904858742,4.85981240436167,6.87212810133899
"PL32169",2000,100,540,447,1531,731,3110,"1971",31,1,"manufacturing",0.827777777777778,1971,6.29156913955832,4.60517018598809,6.59441345974978
"PL32169",1999,102,530,447,1389,1278,3110,"1971",31,1,"manufacturing",0.843396226415094,1971,6.27287700654617,4.62497281328427,7.15305163493748
"PL32169",1998,121,723,533,1918,969,3110,"1971",31,1,"manufacturing",0.737206085753804,1971,6.58340922215876,4.79579054559674,6.87626461189077
"PL32173",1999,50,592,372,9449,3496,5152,"1985",51,2,"services",0.628378378378378,1985,6.38350663488401,3.91202300542815,8.15937473677543
"PL32173",2000,47,601,378,7292,3455,5152,"1985",51,2,"services",0.628951747088186,1985,6.39859493453521,3.85014760171006,8.14757773620177
"PL32176",2000,140,307,743,2202,1147,2871,"1996",28,1,"manufacturing",2.42019543973941,1996,5.7268477475872,4.9416424226093,7.04490511712937
"PL32176",1999,154,459,777,2466,1048,2871,"1996",28,1,"manufacturing",1.69281045751634,1996,6.12905021006055,5.03695260241363,6.95463886488099
"PL32180",2000,33,293,202,458,300,7420,"1945",74,2,"services",0.689419795221843,1945,5.68017260901707,3.49650756146648,5.7037824746562
"PL32180",1999,43,255,212,424,314,7420,"1945",74,2,"services",0.831372549019608,1945,5.54126354515843,3.76120011569356,5.74939298590825
"PL32180",2001,33,263,168,448,378,7420,"1945",74,2,"services",0.638783269961977,1945,5.57215403217776,3.49650756146648,5.93489419561959
"PL32181",1999,279,1675,1423,2956,505,7450,"1990",74,2,"services",0.84955223880597,1990,7.42356844425917,5.63121178182137,6.22455842927536
"PL32181",2000,291,1745,1504,3103,587,7450,"1990",74,2,"services",0.86189111747851,1990,7.46450983463653,5.67332326717149,6.3750248198281
"PL32182",1997,207,1227,571,2228,8097,4100,"1937",41,1,"manufacturing",0.465362673186634,1937,7.11232744471091,5.33271879326537,8.99924890168611
"PL32182",2000,109,1015,503,1405,8787,4100,"1937",41,1,"manufacturing",0.495566502463054,1937,6.92264389147589,4.69134788222914,9.08102863549584
"PL32182",1998,147,987,509,1672,8205,4100,"1937",41,1,"manufacturing",0.515704154002026,1937,6.89467003943348,4.99043258677874,9.01249900352419
"PL32182",1999,116,1139,465,1352,8306,4100,"1937",41,1,"manufacturing",0.408252853380158,1937,7.03790596344718,4.75359019110636,9.0247334241907
"PL32183",1999,99,1009,185,7870,3346,5211,"1995",52,2,"services",0.183349851337958,1995,6.91671502035361,4.59511985013459,8.11552088154677
"PL32185",2001,135,120,870,5456,7376,4030,"1991",40,1,"manufacturing",7.25,1991,4.78749174278205,4.90527477843843,8.90598676523643
"PL32186",2000,9,279,149,2799,540,5170,"1996",51,2,"services",0.53405017921147,1996,5.63121178182137,2.19722457733622,6.29156913955832
"PL32189",2000,60,803,550,6375,5872,2811,"1990",28,1,"manufacturing",0.684931506849315,1990,6.68835471394676,4.0943445622221,8.67795057029435
"PL32189",2001,60,784,522,9617,3404,2811,"1990",28,1,"manufacturing",0.665816326530612,1990,6.66440902035041,4.0943445622221,8.13270648969326
"PL32189",1998,65,1203,484,5564,2260,2811,"1990",28,1,"manufacturing",0.402327514546966,1990,7.09257371597468,4.17438726989564,7.72312009226633
"PL32191",2000,60,443,275,736,3407,4100,"1996",41,1,"manufacturing",0.620767494356659,1996,6.09356977004514,4.0943445622221,8.13358741766097
"PL32191",1997,66,205,225,561,2893,4100,"1996",41,1,"manufacturing",1.09756097560976,1996,5.32300997913841,4.18965474202643,7.97004930497614
"PL32193",1998,800,4950,2254,21022,7067,3614,"1995",36,1,"manufacturing",0.455353535353535,1995,8.50714285556274,6.68461172766793,8.86319134069085
"PL32193",1999,833,5879,3608,22794,10571,3614,"1995",36,1,"manufacturing",0.613709814594319,1995,8.67914195840225,6.72503364216684,9.26586968176866
"PL32193",2000,1200,6947,5514,31232,11702,3614,"1995",36,1,"manufacturing",0.793723909601267,1995,8.84606519069288,7.09007683577609,9.36751504634818
"PL32193",1997,243,2148,840,7178,4062,3614,"1995",36,1,"manufacturing",0.391061452513966,1995,7.67229245562876,5.49306144334055,8.30943074214033
"PL32194",1997,45,299,219,1079,344,7420,"1992",74,2,"services",0.732441471571906,1992,5.70044357339069,3.80666248977032,5.8406416573734
"PL32194",2001,49,575,493,1386,780,7420,"1992",74,2,"services",0.857391304347826,1992,6.35437004079735,3.89182029811063,6.65929391968364
"PL32194",2000,49,607,485,1716,783,7420,"1992",74,2,"services",0.799011532125206,1992,6.4085287910595,3.89182029811063,6.6631326959908
"PL32194",1999,49,586,432,1711,821,7420,"1992",74,2,"services",0.737201365187713,1992,6.37331978957701,3.89182029811063,6.71052310945243
"PL32195",2001,37,324,271,3681,4331,2651,"1994",26,1,"manufacturing",0.83641975308642,1994,5.78074351579233,3.61091791264422,8.37355374121463
"PL32195",1998,38,330,173,5454,2936,2651,"1994",26,1,"manufacturing",0.524242424242424,1994,5.79909265446053,3.63758615972639,7.98480338973441
"PL32195",1999,38,357,141,5010,3371,2651,"1994",26,1,"manufacturing",0.394957983193277,1994,5.87773578177964,3.63758615972639,8.12296471523406
"PL32195",1997,30,495,135,3805,2395,2651,"1994",26,1,"manufacturing",0.272727272727273,1994,6.20455776256869,3.40119738166216,7.78113850984502
"PL32195",2000,37,346,246,3864,3489,2651,"1994",26,1,"manufacturing",0.710982658959538,1994,5.84643877505772,3.61091791264422,8.15737044118677
"PL32198",2000,100,1288,2029,15004,6376,5170,"1994",51,2,"services",1.57531055900621,1994,7.1608459066643,4.60517018598809,8.76029622047005
"PL32198",1999,117,841,1785,16500,8303,5170,"1994",51,2,"services",2.12247324613555,1994,6.73459165997295,4.76217393479776,9.02437217426203
"PL32199",2001,82,469,235,6631,4430,3710,"1993",37,1,"manufacturing",0.501066098081023,1993,6.15060276844628,4.40671924726425,8.39615486303918
"PL32199",2000,82,464,222,6026,3556,3710,"1993",37,1,"manufacturing",0.478448275862069,1993,6.13988455222626,4.40671924726425,8.1763915966338
"PL32199",1998,66,321,137,5728,4149,3710,"1993",37,1,"manufacturing",0.426791277258567,1993,5.77144112313002,4.18965474202643,8.33062262033287
"PL32199",1999,78,414,216,4896,3478,3710,"1993",37,1,"manufacturing",0.521739130434783,1993,6.02586597382531,4.35670882668959,8.15421269491423
"PL32205",2000,572,3189,4136,10964,6179,7220,"1998",72,2,"services",1.29695829413609,1998,8.06746266701006,6.3491389913798,8.72891172506098
"PL32205",1999,567,4504,4315,11420,5874,7220,"1998",72,2,"services",0.95803730017762,1998,8.41272116981953,6.34035930372775,8.67829111175856
"PL32207",1999,85,1895,822,13624,2008,5010,"1998",50,2,"services",0.43377308707124,1998,7.54697411751653,4.44265125649032,7.60489448081162
"PL32211",2000,160,2747,1616,4684,3074,6323,"1995",63,2,"services",0.588278121587186,1995,7.91826468609527,5.07517381523383,8.03073492409854
"PL32220",1997,64,809,511,4556,5414,2875,"1992",28,1,"manufacturing",0.631644004944376,1992,6.69579891705849,4.15888308335967,8.59674347017425
"PL32220",1998,92,638,625,2468,6718,2875,"1992",28,1,"manufacturing",0.979623824451411,1992,6.45833828334479,4.52178857704904,8.81254577017224
"PL32220",1999,127,1945,1029,3050,7827,2875,"1992",28,1,"manufacturing",0.529048843187661,1992,7.57301725605255,4.84418708645859,8.96533457380484
"PL32220",2000,150,2359,1406,5781,11487,2875,"1992",28,1,"manufacturing",0.596015260703688,1992,7.76599307940768,5.01063529409626,9.3489712401454
"PL32235",1997,53,327,235,2196,1344,2523,"1989",25,1,"manufacturing",0.718654434250764,1989,5.78996017089725,3.97029191355212,7.20340552108309
"PL32237",1998,29,389,385,16936,4211,5164,"1993",51,2,"services",0.989717223650386,1993,5.96357934361845,3.36729582998647,8.34545542816193
"PL32242",1998,400,1852,1246,6837,3422,2811,"1998",28,1,"manufacturing",0.672786177105832,1998,7.52402141520612,5.99146454710798,8.13798045445214
"PL32252",2001,80,2962,2687,22557,10438,5170,"1997",51,2,"services",0.907157326130993,1997,7.99361999482774,4.38202663467388,9.25320827220336
"PL32252",2000,80,2286,2183,17060,8659,5170,"1997",51,2,"services",0.954943132108486,1997,7.73455884435476,4.38202663467388,9.0663545214478
"PL3226",1997,1398,42065,12632,95344,80315,2442,"1950",24,1,"manufacturing",0.300297159158445,1950,10.6469713199849,7.24279792279376,11.2937116819919
"PL32272",1999,13,611,442,6667,5405,5165,"1993",51,2,"services",0.723404255319149,1993,6.4150969591716,2.56494935746154,8.59507973007331
"PL32272",2000,13,627,401,10979,6329,5165,"1993",51,2,"services",0.639553429027113,1993,6.44094654063292,2.56494935746154,8.7528975247753
"PL32272",1998,18,201,325,6275,2117,5165,"1993",51,2,"services",1.61691542288557,1993,5.30330490805908,2.89037175789616,7.65775527113487
"PL32276",1998,65,1126,414,4225,2075,7220,"1990",72,2,"services",0.367673179396092,1990,7.02642680869964,4.17438726989564,7.6377164326648
"PL32282",2001,59,923,624,2674,4431,3120,"1990",31,1,"manufacturing",0.676056338028169,1990,6.82762923450285,4.07753744390572,8.39638057119949
"PL32282",2000,59,933,618,3761,4212,3120,"1990",31,1,"manufacturing",0.662379421221865,1990,6.83840520084734,4.07753744390572,8.34569287325387
"PL32283",2000,51,316,420,2856,541,6025,"1992",60,2,"services",1.32911392405063,1992,5.75574221358691,3.93182563272433,6.29341927884648
"PL32283",1999,52,491,378,3321,782,6025,"1992",60,2,"services",0.769857433808554,1992,6.19644412779452,3.95124371858143,6.66185474054531
"PL32283",1998,51,325,320,3776,813,6025,"1992",60,2,"services",0.984615384615385,1992,5.78382518232974,3.93182563272433,6.70073110954781
"PL32287",2001,237,1173,1181,3790,2591,5530,"1996",55,2,"services",1.00682011935209,1996,7.06731984865348,5.46806014113513,7.85979918056211
"PL32287",2000,237,654,1045,3437,2785,5530,"1996",55,2,"services",1.59785932721713,1996,6.4831073514572,5.46806014113513,7.93200315236138
"PL32288",2000,165,2890,2218,5536,1622,6720,"1929",67,2,"services",0.767474048442907,1929,7.96901178110648,5.10594547390058,7.39141523467536
"PL32288",2001,165,2420,2220,5086,1601,6720,"1929",67,2,"services",0.917355371900826,1929,7.79152281915073,5.10594547390058,7.37838371299671
"PL32288",1997,175,2387,1652,4888,1174,6720,"1929",67,2,"services",0.69208211143695,1929,7.77779262633883,5.16478597392351,7.06817200038804
"PL32288",1999,178,2871,2532,5524,1367,6720,"1929",67,2,"services",0.881922675026123,1929,7.96241568012106,5.18178355029209,7.22037383672395
"PL3229",1998,52,484,364,10733,3391,5020,"1991",50,2,"services",0.752066115702479,1991,6.18208490671663,3.95124371858143,8.12888014212564
"PL3229",1996,62,731,339,12950,2462,5020,"1991",50,2,"services",0.46374829001368,1991,6.59441345974978,4.12713438504509,7.8087293067444
"PL3229",2000,40,549,381,5489,1172,5020,"1991",50,2,"services",0.693989071038251,1991,6.30809844150953,3.68887945411394,7.06646697013696
"PL3229",1997,62,691,351,14099,3013,5020,"1991",50,2,"services",0.507959479015919,1991,6.53813982376767,4.12713438504509,8.0106915391303
"PL3229",1999,54,549,368,10311,1971,5020,"1991",50,2,"services",0.670309653916211,1991,6.30809844150953,3.98898404656427,7.58629630715272
"PL32291",1999,204,1876,1214,19476,11848,5248,"1997",52,2,"services",0.647121535181237,1997,7.53689712956617,5.31811999384422,9.37991435594764
"PL32296",1999,512,640,3150,24022,10012,2911,"1999",29,1,"manufacturing",4.921875,1999,6.46146817635372,6.23832462503951,9.21153965255166
"PL3230",1998,363,1300,1050,3183,1448,1823,"1971",18,1,"manufacturing",0.807692307692308,1971,7.17011954344963,5.89440283426485,7.27793857294566
"PL3230",1999,333,1334,1100,3083,1375,1823,"1971",18,1,"manufacturing",0.824587706146927,1971,7.19593722647557,5.80814248998044,7.22620901010067
"PL3230",1996,414,1443,1096,3411,1692,1823,"1971",18,1,"manufacturing",0.75952875952876,1971,7.27447955877387,6.02586597382531,7.43366654016617
"PL3230",2000,280,952,1008,2359,1260,1823,"1971",18,1,"manufacturing",1.05882352941176,1971,6.85856503479136,5.63478960316925,7.13886699994552
"PL3230",1997,358,385,100,3130,1362,1823,"1971",18,1,"manufacturing",0.25974025974026,1971,5.95324333428778,5.8805329864007,7.21670948670946
"PL32301",1999,99,1495,1291,4353,933,7240,"1996",72,2,"services",0.863545150501672,1996,7.30988148582479,4.59511985013459,6.83840520084734
"PL32301",2000,50,999,783,3766,732,7240,"1996",72,2,"services",0.783783783783784,1996,6.90675477864855,3.91202300542815,6.59578051396131
"PL32301",1997,144,1367,945,3048,573,7240,"1996",72,2,"services",0.691294806144843,1996,7.22037383672395,4.969813299576,6.35088571671474
"PL32301",2001,50,378,536,1806,343,7240,"1996",72,2,"services",1.41798941798942,1996,5.93489419561959,3.91202300542815,5.83773044716594
"PL32302",2000,860,14984,5344,88957,45134,3430,"1997",34,1,"manufacturing",0.356647090229578,1997,9.61473824412392,6.75693238924755,10.7173911217319
"PL32302",1999,864,7681,4727,66904,42193,3430,"1997",34,1,"manufacturing",0.615414659549538,1997,8.94650502599868,6.76157276880406,10.6500096094878
"PL32309",1999,53,1954,1065,6771,4461,5153,"1992",51,2,"services",0.54503582395087,1992,7.57763383260273,3.97029191355212,8.40312823512826
"PL32309",1998,53,1760,784,7119,4228,5153,"1992",51,2,"services",0.445454545454545,1992,7.4730690880322,3.97029191355212,8.34948434699013
"PL32309",2000,50,2025,1132,6676,5244,5153,"1992",51,2,"services",0.559012345679012,1992,7.61332497954064,3.91202300542815,8.56483984488359
